Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
25.54163, 2020-2039, fio_esm, Jul Average, Myanmar (Burma), MMR
25.596216, 2020-2039, fio_esm, Aug Average, Myanmar (Burma), MMR
25.145767, 2020-2039, fio_esm, Sep Average, Myanmar (Burma), MMR
23.4178, 2020-2039, fio_esm, Oct Average, Myanmar (Burma), MMR
20.472593, 2020-2039, fio_esm, Nov Average, Myanmar (Burma), MMR
17.678734, 2020-2039, fio_esm, Dec Average, Myanmar (Burma), MMR
17.867819, 2020-2039, gfdl_cm3, Jan Average, Myanmar (Burma), MMR
20.386042, 2020-2039, gfdl_cm3, Feb Average, Myanmar (Burma), MMR
24.852142, 2020-2039, gfdl_cm3, Mar Average, Myanmar (Burma), MMR
28.194538, 2020-2039, gfdl_cm3, Apr Average, Myanmar (Burma), MMR
27.646414, 2020-2039, gfdl_cm3, May Average, Myanmar (Burma), MMR
26.04836, 2020-2039, gfdl_cm3, Jun Average, Myanmar (Burma), MMR
25.985596, 2020-2039, gfdl_cm3, Jul Average, Myanmar (Burma), MMR
25.728058, 2020-2039, gfdl_cm3, Aug Average, Myanmar (Burma), MMR
25.062708, 2020-2039, gfdl_cm3, Sep Average, Myanmar (Burma), MMR
23.295795, 2020-2039, gfdl_cm3, Oct Average, Myanmar (Burma), MMR
20.9513, 2020-2039, gfdl_cm3, Nov Average, Myanmar (Burma), MMR
17.686504, 2020-2039, gfdl_cm3, Dec Average, Myanmar (Burma), MMR
17.50703, 2020-2039, gfdl_esm2m, Jan Average, Myanmar (Burma), MMR
21.101807, 2020-2039, gfdl_esm2m, Feb Average, Myanmar (Burma), MMR
25.126804, 2020-2039, gfdl_esm2m, Mar Average, Myanmar (Burma), MMR
28.425585, 2020-2039, gfdl_esm2m, Apr Average, Myanmar (Burma), MMR
28.48066, 2020-2039, gfdl_esm2m, May Average, Myanmar (Burma), MMR
26.844637, 2020-2039, gfdl_esm2m, Jun Average, Myanmar (Burma), MMR
25.641712, 2020-2039, gfdl_esm2m, Jul Average, Myanmar (Burma), MMR
25.391994, 2020-2039, gfdl_esm2m, Aug Average, Myanmar (Burma), MMR
24.469954, 2020-2039, gfdl_esm2m, Sep Average, Myanmar (Burma), MMR
21.719507, 2020-2039, gfdl_esm2m, Oct Average, Myanmar (Burma), MMR
18.761562, 2020-2039, gfdl_esm2m, Nov Average, Myanmar (Burma), MMR
16.46938, 2020-2039, gfdl_esm2m, Dec Average, Myanmar (Burma), MMR
19.939476, 2020-2039, giss_e2_h, Jan Average, Myanmar (Burma), MMR
22.012972, 2020-2039, giss_e2_h, Feb Average, Myanmar (Burma), MMR
23.977522, 2020-2039, giss_e2_h, Mar Average, Myanmar (Burma), MMR
25.03525, 2020-2039, giss_e2_h, Apr Average, Myanmar (Burma), MMR
25.124191, 2020-2039, giss_e2_h, May Average, Myanmar (Burma), MMR
24.517189, 2020-2039, giss_e2_h, Jun Average, Myanmar (Burma), MMR
24.141323, 2020-2039, giss_e2_h, Jul Average, Myanmar (Burma), MMR
24.325533, 2020-2039, giss_e2_h, Aug Average, Myanmar (Burma), MMR
24.129139, 2020-2039, giss_e2_h, Sep Average, Myanmar (Burma), MMR
23.354532, 2020-2039, giss_e2_h, Oct Average, Myanmar (Burma), MMR
21.1995, 2020-2039, giss_e2_h, Nov Average, Myanmar (Burma), MMR
19.122726, 2020-2039, giss_e2_h, Dec Average, Myanmar (Burma), MMR
20.267439, 2020-2039, giss_e2_r, Jan Average, Myanmar (Burma), MMR
22.39746, 2020-2039, giss_e2_r, Feb Average, Myanmar (Burma), MMR
24.820671, 2020-2039, giss_e2_r, Mar Average, Myanmar (Burma), MMR
26.115952, 2020-2039, giss_e2_r, Apr Average, Myanmar (Burma), MMR
26.17599, 2020-2039, giss_e2_r, May Average, Myanmar (Burma), MMR
25.433186, 2020-2039, giss_e2_r, Jun Average, Myanmar (Burma), MMR
24.73492, 2020-2039, giss_e2_r, Jul Average, Myanmar (Burma), MMR
24.8083, 2020-2039, giss_e2_r, Aug Average, Myanmar (Burma), MMR
24.655218, 2020-2039, giss_e2_r, Sep Average, Myanmar (Burma), MMR
24.024, 2020-2039, giss_e2_r, Oct Average, Myanmar (Burma), MMR
22.159159, 2020-2039, giss_e2_r, Nov Average, Myanmar (Burma), MMR
19.883453, 2020-2039, giss_e2_r, Dec Average, Myanmar (Burma), MMR
17.979446, 2020-2039, ipsl_cm5a_mr, Jan Average, Myanmar (Burma), MMR
20.128769, 2020-2039, ipsl_cm5a_mr, Feb Average, Myanmar (Burma), MMR
23.378378, 2020-2039, ipsl_cm5a_mr, Mar Average, Myanmar (Burma), MMR
25.862251, 2020-2039, ipsl_cm5a_mr, Apr Average, Myanmar (Burma), MMR
27.113434, 2020-2039, ipsl_cm5a_mr, May Average, Myanmar (Burma), MMR
27.452686, 2020-2039, ipsl_cm5a_mr, Jun Average, Myanmar (Burma), MMR
27.103836, 2020-2039, ipsl_cm5a_mr, Jul Average, Myanmar (Burma), MMR
26.650135, 2020-2039, ipsl_cm5a_mr, Aug Average, Myanmar (Burma), MMR
26.458706, 2020-2039, ipsl_cm5a_mr, Sep Average, Myanmar (Burma), MMR
24.501566, 2020-2039, ipsl_cm5a_mr, Oct Average, Myanmar (Burma), MMR
20.67534, 2020-2039, ipsl_cm5a_mr, Nov Average, Myanmar (Burma), MMR
18.005274, 2020-2039, ipsl_cm5a_mr, Dec Average, Myanmar (Burma), MMR
18.715446, 2020-2039, miroc_esm, Jan Average, Myanmar (Burma), MMR
21.612999, 2020-2039, miroc_esm, Feb Average, Myanmar (Burma), MMR
26.227049, 2020-2039, miroc_esm, Mar Average, Myanmar (Burma), MMR
29.790558, 2020-2039, miroc_esm, Apr Average, Myanmar (Burma), MMR
30.111322, 2020-2039, miroc_esm, May Average, Myanmar (Burma), MMR
26.468132, 2020-2039, miroc_esm, Jun Average, Myanmar (Burma), MMR
25.464842, 2020-2039, miroc_esm, Jul Average, Myanmar (Burma), MMR
25.099045, 2020-2039, miroc_esm, Aug Average, Myanmar (Burma), MMR
25.53312, 2020-2039, miroc_esm, Sep Average, Myanmar (Burma), MMR
24.235823, 2020-2039, miroc_esm, Oct Average, Myanmar (Burma), MMR
21.690672, 2020-2039, miroc_esm, Nov Average, Myanmar (Burma), MMR
18.486877, 2020-2039, miroc_esm, Dec Average, Myanmar (Burma), MMR
18.859314, 2020-2039, miroc_esm_chem, Jan Average, Myanmar (Burma), MMR
21.856476, 2020-2039, miroc_esm_chem, Feb Average, Myanmar (Burma), MMR
26.286873, 2020-2039, miroc_esm_chem, Mar Average, Myanmar (Burma), MMR
29.620615, 2020-2039, miroc_esm_chem, Apr Average, Myanmar (Burma), MMR
29.816824, 2020-2039, miroc_esm_chem, May Average, Myanmar (Burma), MMR
26.308332, 2020-2039, miroc_esm_chem, Jun Average, Myanmar (Burma), MMR
25.901768, 2020-2039, miroc_esm_chem, Jul Average, Myanmar (Burma), MMR
25.286167, 2020-2039, miroc_esm_chem, Aug Average, Myanmar (Burma), MMR
25.510363, 2020-2039, miroc_esm_chem, Sep Average, Myanmar (Burma), MMR
24.436108, 2020-2039, miroc_esm_chem, Oct Average, Myanmar (Burma), MMR
21.402184, 2020-2039, miroc_esm_chem, Nov Average, Myanmar (Burma), MMR
18.381191, 2020-2039, miroc_esm_chem, Dec Average, Myanmar (Burma), MMR
19.72436, 2020-2039, miroc5, Jan Average, Myanmar (Burma), MMR
22.196915, 2020-2039, miroc5, Feb Average, Myanmar (Burma), MMR
24.977293, 2020-2039, miroc5, Mar Average, Myanmar (Burma), MMR
27.24703, 2020-2039, miroc5, Apr Average, Myanmar (Burma), MMR
27.188091, 2020-2039, miroc5, May Average, Myanmar (Burma), MMR
26.639614, 2020-2039, miroc5, Jun Average, Myanmar (Burma), MMR
25.929987, 2020-2039, miroc5, Jul Average, Myanmar (Burma), MMR
25.75379, 2020-2039, miroc5, Aug Average, Myanmar (Burma), MMR
25.78663, 2020-2039, miroc5, Sep Average, Myanmar (Burma), MMR
24.987127, 2020-2039, miroc5, Oct Average, Myanmar (Burma), MMR
22.343126, 2020-2039, miroc5, Nov Average, Myanmar (Burma), MMR
19.74773, 2020-2039, miroc5, Dec Average, Myanmar (Burma), MMR
16.047653, 2020-2039, mri_cgcm3, Jan Average, Myanmar (Burma), MMR
18.395243, 2020-2039, mri_cgcm3, Feb Average, Myanmar (Burma), MMR
22.449575, 2020-2039, mri_cgcm3, Mar Average, Myanmar (Burma), MMR
26.390465, 2020-2039, mri_cgcm3, Apr Average, Myanmar (Burma), MMR
29.134726, 2020-2039, mri_cgcm3, May Average, Myanmar (Burma), MMR
27.380394, 2020-2039, mri_cgcm3, Jun Average, Myanmar (Burma), MMR
25.255604, 2020-2039, mri_cgcm3, Jul Average, Myanmar (Burma), MMR
24.970049, 2020-2039, mri_cgcm3, Aug Average, Myanmar (Burma), MMR
24.667757, 2020-2039, mri_cgcm3, Sep Average, Myanmar (Burma), MMR
23.414503, 2020-2039, mri_cgcm3, Oct Average, Myanmar (Burma), MMR
20.23839, 2020-2039, mri_cgcm3, Nov Average, Myanmar (Burma), MMR
16.651203, 2020-2039, mri_cgcm3, Dec Average, Myanmar (Burma), MMR
16.493616, 2020-2039, noresm1_m, Jan Average, Myanmar (Burma), MMR
19.123466, 2020-2039, noresm1_m, Feb Average, Myanmar (Burma), MMR
22.48139, 2020-2039, noresm1_m, Mar Average, Myanmar (Burma), MMR
25.47396, 2020-2039, noresm1_m, Apr Average, Myanmar (Burma), MMR
25.886858, 2020-2039, noresm1_m, May Average, Myanmar (Burma), MMR
25.400852, 2020-2039, noresm1_m, Jun Average, Myanmar (Burma), MMR
24.8552, 2020-2039, noresm1_m, Jul Average, Myanmar (Burma), MMR
24.897243, 2020-2039, noresm1_m, Aug Average, Myanmar (Burma), MMR
24.795456, 2020-2039, noresm1_m, Sep Average, Myanmar (Burma), MMR
23.297823, 2020-2039, noresm1_m, Oct Average, Myanmar (Burma), MMR
20.543686, 2020-2039, noresm1_m, Nov Average, Myanmar (Burma), MMR
17.21459, 2020-2039, noresm1_m, Dec Average, Myanmar (Burma), MMR
26.919914, 2020-2039, bcc_csm1_1, Jan Average, Namibia, NAM
26.833668, 2020-2039, bcc_csm1_1, Feb Average, Namibia, NAM
26.21256, 2020-2039, bcc_csm1_1, Mar Average, Namibia, NAM
24.840078, 2020-2039, bcc_csm1_1, Apr Average, Namibia, NAM
21.241047, 2020-2039, bcc_csm1_1, May Average, Namibia, NAM
18.086662, 2020-2039, bcc_csm1_1, Jun Average, Namibia, NAM
17.120413, 2020-2039, bcc_csm1_1, Jul Average, Namibia, NAM
18.528315, 2020-2039, bcc_csm1_1, Aug Average, Namibia, NAM
20.995451, 2020-2039, bcc_csm1_1, Sep Average, Namibia, NAM
23.055258, 2020-2039, bcc_csm1_1, Oct Average, Namibia, NAM
24.87361, 2020-2039, bcc_csm1_1, Nov Average, Namibia, NAM
26.199549, 2020-2039, bcc_csm1_1, Dec Average, Namibia, NAM
27.02929, 2020-2039, bcc_csm1_1_m, Jan Average, Namibia, NAM
27.087599, 2020-2039, bcc_csm1_1_m, Feb Average, Namibia, NAM
27.546978, 2020-2039, bcc_csm1_1_m, Mar Average, Namibia, NAM
26.477314, 2020-2039, bcc_csm1_1_m, Apr Average, Namibia, NAM
22.484533, 2020-2039, bcc_csm1_1_m, May Average, Namibia, NAM
19.287786, 2020-2039, bcc_csm1_1_m, Jun Average, Namibia, NAM
18.335297, 2020-2039, bcc_csm1_1_m, Jul Average, Namibia, NAM
19.94485, 2020-2039, bcc_csm1_1_m, Aug Average, Namibia, NAM
22.478031, 2020-2039, bcc_csm1_1_m, Sep Average, Namibia, NAM
24.147642, 2020-2039, bcc_csm1_1_m, Oct Average, Namibia, NAM
25.374249, 2020-2039, bcc_csm1_1_m, Nov Average, Namibia, NAM
26.626947, 2020-2039, bcc_csm1_1_m, Dec Average, Namibia, NAM
24.928303, 2020-2039, ccsm4, Jan Average, Namibia, NAM
24.828154, 2020-2039, ccsm4, Feb Average, Namibia, NAM
24.788963, 2020-2039, ccsm4, Mar Average, Namibia, NAM
23.648382, 2020-2039, ccsm4, Apr Average, Namibia, NAM
20.703007, 2020-2039, ccsm4, May Average, Namibia, NAM
18.452805, 2020-2039, ccsm4, Jun Average, Namibia, NAM
18.027737, 2020-2039, ccsm4, Jul Average, Namibia, NAM
19.99218, 2020-2039, ccsm4, Aug Average, Namibia, NAM
22.615025, 2020-2039, ccsm4, Sep Average, Namibia, NAM
24.39155, 2020-2039, ccsm4, Oct Average, Namibia, NAM
24.666996, 2020-2039, ccsm4, Nov Average, Namibia, NAM
24.873055, 2020-2039, ccsm4, Dec Average, Namibia, NAM
24.290882, 2020-2039, cesm1_cam5, Jan Average, Namibia, NAM
24.05621, 2020-2039, cesm1_cam5, Feb Average, Namibia, NAM
24.679117, 2020-2039, cesm1_cam5, Mar Average, Namibia, NAM
23.294857, 2020-2039, cesm1_cam5, Apr Average, Namibia, NAM
20.493328, 2020-2039, cesm1_cam5, May Average, Namibia, NAM
17.714138, 2020-2039, cesm1_cam5, Jun Average, Namibia, NAM
17.090307, 2020-2039, cesm1_cam5, Jul Average, Namibia, NAM
19.065477, 2020-2039, cesm1_cam5, Aug Average, Namibia, NAM
21.755472, 2020-2039, cesm1_cam5, Sep Average, Namibia, NAM
24.220345, 2020-2039, cesm1_cam5, Oct Average, Namibia, NAM
24.592203, 2020-2039, cesm1_cam5, Nov Average, Namibia, NAM
24.264198, 2020-2039, cesm1_cam5, Dec Average, Namibia, NAM
24.976414, 2020-2039, csiro_mk3_6_0, Jan Average, Namibia, NAM
24.733896, 2020-2039, csiro_mk3_6_0, Feb Average, Namibia, NAM
24.233479, 2020-2039, csiro_mk3_6_0, Mar Average, Namibia, NAM
21.945312, 2020-2039, csiro_mk3_6_0, Apr Average, Namibia, NAM
17.968311, 2020-2039, csiro_mk3_6_0, May Average, Namibia, NAM
15.310762, 2020-2039, csiro_mk3_6_0, Jun Average, Namibia, NAM
15.16747, 2020-2039, csiro_mk3_6_0, Jul Average, Namibia, NAM
16.750145, 2020-2039, csiro_mk3_6_0, Aug Average, Namibia, NAM
19.717197, 2020-2039, csiro_mk3_6_0, Sep Average, Namibia, NAM
22.61371, 2020-2039, csiro_mk3_6_0, Oct Average, Namibia, NAM
23.922453, 2020-2039, csiro_mk3_6_0, Nov Average, Namibia, NAM
24.969913, 2020-2039, csiro_mk3_6_0, Dec Average, Namibia, NAM
27.623201, 2020-2039, fio_esm, Jan Average, Namibia, NAM
27.367804, 2020-2039, fio_esm, Feb Average, Namibia, NAM
26.539587, 2020-2039, fio_esm, Mar Average, Namibia, NAM
24.675352, 2020-2039, fio_esm, Apr Average, Namibia, NAM
21.785425, 2020-2039, fio_esm, May Average, Namibia, NAM
19.249968, 2020-2039, fio_esm, Jun Average, Namibia, NAM
18.975033, 2020-2039, fio_esm, Jul Average, Namibia, NAM
20.610668, 2020-2039, fio_esm, Aug Average, Namibia, NAM
23.534134, 2020-2039, fio_esm, Sep Average, Namibia, NAM
25.69213, 2020-2039, fio_esm, Oct Average, Namibia, NAM
26.667356, 2020-2039, fio_esm, Nov Average, Namibia, NAM
27.3466, 2020-2039, fio_esm, Dec Average, Namibia, NAM
24.71286, 2020-2039, gfdl_cm3, Jan Average, Namibia, NAM
24.219912, 2020-2039, gfdl_cm3, Feb Average, Namibia, NAM
24.022997, 2020-2039, gfdl_cm3, Mar Average, Namibia, NAM
22.59448, 2020-2039, gfdl_cm3, Apr Average, Namibia, NAM
19.989355, 2020-2039, gfdl_cm3, May Average, Namibia, NAM
17.527071, 2020-2039, gfdl_cm3, Jun Average, Namibia, NAM
16.837788, 2020-2039, gfdl_cm3, Jul Average, Namibia, NAM
18.511728, 2020-2039, gfdl_cm3, Aug Average, Namibia, NAM
21.938715, 2020-2039, gfdl_cm3, Sep Average, Namibia, NAM
24.687988, 2020-2039, gfdl_cm3, Oct Average, Namibia, NAM
25.701813, 2020-2039, gfdl_cm3, Nov Average, Namibia, NAM
25.506453, 2020-2039, gfdl_cm3, Dec Average, Namibia, NAM
24.563587, 2020-2039, gfdl_esm2m, Jan Average, Namibia, NAM
23.830933, 2020-2039, gfdl_esm2m, Feb Average, Namibia, NAM
23.220592, 2020-2039, gfdl_esm2m, Mar Average, Namibia, NAM
21.1363, 2020-2039, gfdl_esm2m, Apr Average, Namibia, NAM
18.491184, 2020-2039, gfdl_esm2m, May Average, Namibia, NAM
16.743542, 2020-2039, gfdl_esm2m, Jun Average, Namibia, NAM
16.722446, 2020-2039, gfdl_esm2m, Jul Average, Namibia, NAM
18.988407, 2020-2039, gfdl_esm2m, Aug Average, Namibia, NAM
23.0004, 2020-2039, gfdl_esm2m, Sep Average, Namibia, NAM
25.496456, 2020-2039, gfdl_esm2m, Oct Average, Namibia, NAM
25.747168, 2020-2039, gfdl_esm2m, Nov Average, Namibia, NAM
25.307482, 2020-2039, gfdl_esm2m, Dec Average, Namibia, NAM
27.25149, 2020-2039, giss_e2_h, Jan Average, Namibia, NAM
28.053026, 2020-2039, giss_e2_h, Feb Average, Namibia, NAM
28.492405, 2020-2039, giss_e2_h, Mar Average, Namibia, NAM
27.505173, 2020-2039, giss_e2_h, Apr Average, Namibia, NAM
24.356508, 2020-2039, giss_e2_h, May Average, Namibia, NAM
21.139536, 2020-2039, giss_e2_h, Jun Average, Namibia, NAM
20.194958, 2020-2039, giss_e2_h, Jul Average, Namibia, NAM
20.985577, 2020-2039, giss_e2_h, Aug Average, Namibia, NAM
23.613422, 2020-2039, giss_e2_h, Sep Average, Namibia, NAM
25.712673, 2020-2039, giss_e2_h, Oct Average, Namibia, NAM
26.674656, 2020-2039, giss_e2_h, Nov Average, Namibia, NAM
27.253605, 2020-2039, giss_e2_h, Dec Average, Namibia, NAM
27.86715, 2020-2039, giss_e2_r, Jan Average, Namibia, NAM
28.294495, 2020-2039, giss_e2_r, Feb Average, Namibia, NAM
28.886873, 2020-2039, giss_e2_r, Mar Average, Namibia, NAM
27.43464, 2020-2039, giss_e2_r, Apr Average, Namibia, NAM
23.759338, 2020-2039, giss_e2_r, May Average, Namibia, NAM
20.901356, 2020-2039, giss_e2_r, Jun Average, Namibia, NAM
20.475298, 2020-2039, giss_e2_r, Jul Average, Namibia, NAM
22.10326, 2020-2039, giss_e2_r, Aug Average, Namibia, NAM
24.096874, 2020-2039, giss_e2_r, Sep Average, Namibia, NAM
26.1126, 2020-2039, giss_e2_r, Oct Average, Namibia, NAM
26.543116, 2020-2039, giss_e2_r, Nov Average, Namibia, NAM
27.504757, 2020-2039, giss_e2_r, Dec Average, Namibia, NAM
25.026598, 2020-2039, ipsl_cm5a_mr, Jan Average, Namibia, NAM
25.168472, 2020-2039, ipsl_cm5a_mr, Feb Average, Namibia, NAM
24.794733, 2020-2039, ipsl_cm5a_mr, Mar Average, Namibia, NAM
23.210756, 2020-2039, ipsl_cm5a_mr, Apr Average, Namibia, NAM
19.428438, 2020-2039, ipsl_cm5a_mr, May Average, Namibia, NAM
16.131763, 2020-2039, ipsl_cm5a_mr, Jun Average, Namibia, NAM
15.292214, 2020-2039, ipsl_cm5a_mr, Jul Average, Namibia, NAM
16.733213, 2020-2039, ipsl_cm5a_mr, Aug Average, Namibia, NAM
19.90538, 2020-2039, ipsl_cm5a_mr, Sep Average, Namibia, NAM
22.375994, 2020-2039, ipsl_cm5a_mr, Oct Average, Namibia, NAM
23.535522, 2020-2039, ipsl_cm5a_mr, Nov Average, Namibia, NAM
24.456978, 2020-2039, ipsl_cm5a_mr, Dec Average, Namibia, NAM
25.938158, 2020-2039, miroc_esm, Jan Average, Namibia, NAM
25.627707, 2020-2039, miroc_esm, Feb Average, Namibia, NAM
25.638182, 2020-2039, miroc_esm, Mar Average, Namibia, NAM
23.747646, 2020-2039, miroc_esm, Apr Average, Namibia, NAM
21.07314, 2020-2039, miroc_esm, May Average, Namibia, NAM
18.462378, 2020-2039, miroc_esm, Jun Average, Namibia, NAM
17.557251, 2020-2039, miroc_esm, Jul Average, Namibia, NAM
18.84154, 2020-2039, miroc_esm, Aug Average, Namibia, NAM
21.25675, 2020-2039, miroc_esm, Sep Average, Namibia, NAM
23.647839, 2020-2039, miroc_esm, Oct Average, Namibia, NAM
25.106577, 2020-2039, miroc_esm, Nov Average, Namibia, NAM
25.93402, 2020-2039, miroc_esm, Dec Average, Namibia, NAM
26.157885, 2020-2039, miroc_esm_chem, Jan Average, Namibia, NAM
25.570038, 2020-2039, miroc_esm_chem, Feb Average, Namibia, NAM
25.330769, 2020-2039, miroc_esm_chem, Mar Average, Namibia, NAM
23.480776, 2020-2039, miroc_esm_chem, Apr Average, Namibia, NAM
20.752464, 2020-2039, miroc_esm_chem, May Average, Namibia, NAM
18.584873, 2020-2039, miroc_esm_chem, Jun Average, Namibia, NAM
17.834576, 2020-2039, miroc_esm_chem, Jul Average, Namibia, NAM
19.054499, 2020-2039, miroc_esm_chem, Aug Average, Namibia, NAM
21.536947, 2020-2039, miroc_esm_chem, Sep Average, Namibia, NAM
24.0902, 2020-2039, miroc_esm_chem, Oct Average, Namibia, NAM
25.49755, 2020-2039, miroc_esm_chem, Nov Average, Namibia, NAM
26.0687, 2020-2039, miroc_esm_chem, Dec Average, Namibia, NAM
25.839643, 2020-2039, miroc5, Jan Average, Namibia, NAM
25.737791, 2020-2039, miroc5, Feb Average, Namibia, NAM
25.72876, 2020-2039, miroc5, Mar Average, Namibia, NAM
23.775215, 2020-2039, miroc5, Apr Average, Namibia, NAM
20.142202, 2020-2039, miroc5, May Average, Namibia, NAM
17.473976, 2020-2039, miroc5, Jun Average, Namibia, NAM
16.25921, 2020-2039, miroc5, Jul Average, Namibia, NAM
18.281435, 2020-2039, miroc5, Aug Average, Namibia, NAM
21.308996, 2020-2039, miroc5, Sep Average, Namibia, NAM
23.904207, 2020-2039, miroc5, Oct Average, Namibia, NAM
25.468779, 2020-2039, miroc5, Nov Average, Namibia, NAM
25.827826, 2020-2039, miroc5, Dec Average, Namibia, NAM
24.310421, 2020-2039, mri_cgcm3, Jan Average, Namibia, NAM
24.167164, 2020-2039, mri_cgcm3, Feb Average, Namibia, NAM
24.339455, 2020-2039, mri_cgcm3, Mar Average, Namibia, NAM
23.822886, 2020-2039, mri_cgcm3, Apr Average, Namibia, NAM
21.028519, 2020-2039, mri_cgcm3, May Average, Namibia, NAM
17.798847, 2020-2039, mri_cgcm3, Jun Average, Namibia, NAM
17.966835, 2020-2039, mri_cgcm3, Jul Average, Namibia, NAM
19.77808, 2020-2039, mri_cgcm3, Aug Average, Namibia, NAM
22.503231, 2020-2039, mri_cgcm3, Sep Average, Namibia, NAM
24.730795, 2020-2039, mri_cgcm3, Oct Average, Namibia, NAM
25.397127, 2020-2039, mri_cgcm3, Nov Average, Namibia, NAM
25.394802, 2020-2039, mri_cgcm3, Dec Average, Namibia, NAM
24.949688, 2020-2039, noresm1_m, Jan Average, Namibia, NAM
24.587782, 2020-2039, noresm1_m, Feb Average, Namibia, NAM
24.481571, 2020-2039, noresm1_m, Mar Average, Namibia, NAM
22.897161, 2020-2039, noresm1_m, Apr Average, Namibia, NAM
20.006311, 2020-2039, noresm1_m, May Average, Namibia, NAM
17.408886, 2020-2039, noresm1_m, Jun Average, Namibia, NAM
17.322163, 2020-2039, noresm1_m, Jul Average, Namibia, NAM
18.994812, 2020-2039, noresm1_m, Aug Average, Namibia, NAM
22.447063, 2020-2039, noresm1_m, Sep Average, Namibia, NAM
24.610325, 2020-2039, noresm1_m, Oct Average, Namibia, NAM
25.163212, 2020-2039, noresm1_m, Nov Average, Namibia, NAM
25.366907, 2020-2039, noresm1_m, Dec Average, Namibia, NAM
4.18099, 2020-2039, bcc_csm1_1, Jan Average, Nepal, NPL
6.8245354, 2020-2039, bcc_csm1_1, Feb Average, Nepal, NPL
12.026421, 2020-2039, bcc_csm1_1, Mar Average, Nepal, NPL
18.226885, 2020-2039, bcc_csm1_1, Apr Average, Nepal, NPL
22.897951, 2020-2039, bcc_csm1_1, May Average, Nepal, NPL
25.918245, 2020-2039, bcc_csm1_1, Jun Average, Nepal, NPL
23.171194, 2020-2039, bcc_csm1_1, Jul Average, Nepal, NPL
22.129612, 2020-2039, bcc_csm1_1, Aug Average, Nepal, NPL
20.859762, 2020-2039, bcc_csm1_1, Sep Average, Nepal, NPL
17.664179, 2020-2039, bcc_csm1_1, Oct Average, Nepal, NPL
11.691282, 2020-2039, bcc_csm1_1, Nov Average, Nepal, NPL
5.77116, 2020-2039, bcc_csm1_1, Dec Average, Nepal, NPL
11.002308, 2020-2039, bcc_csm1_1_m, Jan Average, Nepal, NPL
13.0839405, 2020-2039, bcc_csm1_1_m, Feb Average, Nepal, NPL
19.00268, 2020-2039, bcc_csm1_1_m, Mar Average, Nepal, NPL
24.956509, 2020-2039, bcc_csm1_1_m, Apr Average, Nepal, NPL
29.10469, 2020-2039, bcc_csm1_1_m, May Average, Nepal, NPL
29.79078, 2020-2039, bcc_csm1_1_m, Jun Average, Nepal, NPL
26.974827, 2020-2039, bcc_csm1_1_m, Jul Average, Nepal, NPL
25.597883, 2020-2039, bcc_csm1_1_m, Aug Average, Nepal, NPL
24.004154, 2020-2039, bcc_csm1_1_m, Sep Average, Nepal, NPL
22.14663, 2020-2039, bcc_csm1_1_m, Oct Average, Nepal, NPL
17.536766, 2020-2039, bcc_csm1_1_m, Nov Average, Nepal, NPL
12.706047, 2020-2039, bcc_csm1_1_m, Dec Average, Nepal, NPL
11.946347, 2020-2039, ccsm4, Jan Average, Nepal, NPL
13.521297, 2020-2039, ccsm4, Feb Average, Nepal, NPL
18.580933, 2020-2039, ccsm4, Mar Average, Nepal, NPL
25.820534, 2020-2039, ccsm4, Apr Average, Nepal, NPL
30.768726, 2020-2039, ccsm4, May Average, Nepal, NPL
29.406202, 2020-2039, ccsm4, Jun Average, Nepal, NPL
26.43613, 2020-2039, ccsm4, Jul Average, Nepal, NPL
26.006939, 2020-2039, ccsm4, Aug Average, Nepal, NPL
24.568907, 2020-2039, ccsm4, Sep Average, Nepal, NPL
21.121393, 2020-2039, ccsm4, Oct Average, Nepal, NPL
16.464718, 2020-2039, ccsm4, Nov Average, Nepal, NPL
13.192231, 2020-2039, ccsm4, Dec Average, Nepal, NPL
